SIPS,Stdevpack,Stdevbyte,NbFlow,NbIntFlow,Class
12,0.534152188,326.0403135,25,1,0
41,0.45074802,109.7150837,41,0.516129032,1
41,0.553110587,105.3815426,41,0.516129032,1
41,0.45074802,104.7169566,41,0.516129032,1
41,0.45074802,103.2182911,41,0.516129032,1
13,0.7,349.8418357,26,1,0
42,0.275549876,73.12445913,42,0.515625,1
12,0.577350269,330.1820053,24,1,0
41,0.45074802,108.7151573,41,0.516129032,1
41,0.45074802,117.7193129,41,0.516129032,1
12,0.595458342,325.1749721,25,1,0
12,0.635862397,338.4368479,24,1,0
41,0.45074802,108.7151573,41,0.516129032,1
13,0.754569414,297.2887107,26,1,0
41,0.45074802,108.7151573,41,0.516129032,1
41,0.45074802,108.2152488,41,0.516129032,1
13,0.591079521,354.4455873,26,1,0
41,0.541945084,100.3718425,41,0.516129032,1
40,0,0,40,0.5,1
41,0.279828251,81.0482571,41,0.516129032,1
41,0.45074802,121.7242965,41,0.516129032,1
12,0.803817071,324.4487772,25,1,0
41,0.45074802,107.2155434,41,0.516129032,1
41,0.353369392,71.3774464,41,0.516129032,1
41,0.125971769,54.92369127,41,0.516129032,1
42,0.275549876,69.790673,42,0.515625,1
41,0.45074802,113.2159218,41,0.516129032,1
41,0.45074802,99.22377719,41,0.516129032,1
11,0.67390819,363.7746662,22,1,0
13,0.737817728,304.4368726,26,1,0
12,0.629382144,309.5569224,25,1,0
41,0.125971769,54.41980419,41,0.516129032,1
13,0.591607978,326.1372018,26,1,0
41,0.353369392,84.39970589,41,0.516129032,1
41,0.45074802,97.22765266,41,0.516129032,1
13,0.607762289,308.8292408,26,1,0
40,0,0,40,0.5,1
41,0.45074802,117.2188158,41,0.516129032,1
13,0.497493719,291.7108628,26,1,0
41,0.45074802,113.7161746,41,0.516129032,1
40,0,0,40,0.5,1
12,0.497222201,313.6118691,25,1,0
13,0.830662386,338.4887701,26,1,0
12,0.653140718,301.6286264,25,1,0
13,0.591079521,340.6982389,26,1,0
41,0.45074802,96.72874739,41,0.516129032,1
40,0,0,40,0.5,1
41,0.125971769,55.93146542,41,0.516129032,1
12,0.636494033,326.0697332,25,1,0
41,0.45074802,106.7157476,41,0.516129032,1
41,0.45074802,111.7153595,41,0.516129032,1
12,0.526973274,319.0135082,25,1,0
13,0.804673847,323.6687726,26,1,0
12,0.546963413,293.1388364,25,1,0
12,0.518360937,343.9374581,25,1,0
41,0.45074802,119.7215856,41,0.516129032,1
12,0.778876241,309.7825985,25,1,0
41,0.125971769,44.59400621,41,0.516129032,1
41,0.353369392,77.32185393,41,0.516129032,1
12,0.636494033,334.6104652,25,1,0
41,0.353369392,88.87840406,41,0.516129032,1
13,0.476969601,288.2538118,26,1,0
42,0.533771589,102.7116289,42,0.515625,1
41,0.45074802,108.2152488,41,0.516129032,1
41,0.45074802,113.2159218,41,0.516129032,1
13,0.631961233,340.8602344,26,1,0
41,0.45074802,119.2209755,41,0.516129032,1
12,0.665742665,347.0622375,25,1,0
12,0.650261106,302.8114393,24,1,0
41,0.125971769,47.61732867,41,0.516129032,1
12,0.684934889,335.5078091,24,1,0
12,0.627729497,289.4614734,25,1,0
40,0,0,40,0.5,1
41,0.279828251,78.41249589,41,0.516129032,1
41,0.45074802,106.2159905,41,0.516129032,1
41,0.45074802,109.7150837,41,0.516129032,1
13,0.668954408,338.3234547,26,1,0
41,0.279828251,80.29511773,41,0.516129032,1
13,0.589491306,314.86921,26,1,0
12,0.782424671,343.4918298,25,1,0
12,0.680149894,292.7101572,25,1,0
12,0.653140718,342.2596817,25,1,0
41,0.45074802,117.2188158,41,0.516129032,1
41,0.478736196,112.8706358,41,0.516129032,1
41,0.279828251,74.64830652,41,0.516129032,1
41,0.45074802,116.2179095,41,0.516129032,1
41,0.125971769,54.92369127,41,0.516129032,1
41,0.45074802,100.222131,41,0.516129032,1
40,0,0,40,0.5,1
12,0.547596106,311.3116308,25,1,0
13,0.58683473,296.2103096,26,1,0
13,0.519013487,278.8902965,26,1,0
41,0.45074802,121.2235789,41,0.516129032,1
41,0.279828251,82.93131977,41,0.516129032,1
41,0.125971769,46.10566744,41,0.516129032,1
41,0.279828251,77.28308572,41,0.516129032,1
11,0.568035527,282.8510557,22,1,0
13,0.497493719,315.1429428,26,1,0
13,0.494342998,327.0572427,26,1,0
12,0.41573971,349.0581275,24,1,0
41,0.45074802,106.2159905,41,0.516129032,1
12,0.676576849,315.0980863,25,1,0
41,0.45074802,108.7151573,41,0.516129032,1
41,0.45074802,118.2198388,41,0.516129032,1
41,0.45074802,104.7169566,41,0.516129032,1
41,0.353369392,80.67226158,41,0.516129032,1
12,0.590788008,332.1123404,25,1,0
11,0.506873175,276.5001877,22,1,0
13,0.62249498,353.8174529,26,1,0
41,0.45074802,121.2235789,41,0.516129032,1
41,0.45074802,98.72467206,41,0.516129032,1
12,0.471404521,332.0732433,24,1,0
41,0.45074802,105.7162725,41,0.516129032,1
42,0.443871022,101.1339178,42,0.515625,1
12,0.58133479,329.2375899,25,1,0
12,0.464829519,337.8568197,25,1,0
13,0.741198354,339.8960834,26,1,0
41,0.45074802,116.7183479,41,0.516129032,1
41,0.530054088,100.7667999,41,0.516129032,1
12,0.739187995,301.8958471,25,1,0
13,0.774596669,336.2524944,26,1,0
12,0.670407326,348.1940557,25,1,0
41,0.45074802,118.2198388,41,0.516129032,1
41,0.45074802,108.7151573,41,0.516129032,1
41,0.279828251,81.0482571,41,0.516129032,1
13,0.640312424,341.4987839,26,1,0
13,0.444409721,277.6375684,26,1,0
12,0.590788008,313.444103,25,1,0
12,0.58133479,335.9837666,25,1,0
41,0.45074802,103.2182911,41,0.516129032,1
12,0.666666667,352.208872,24,1,0
41,0.45074802,118.2198388,41,0.516129032,1
41,0.530054088,112.6361819,41,0.516129032,1
12,0.725951908,324.2549152,24,1,0
41,0.45074802,100.7213783,41,0.516129032,1
12,0.527046277,339.6818898,24,1,0
12,0.566859453,343.2724583,25,1,0
13,0.417582327,342.6591154,26,1,0
41,0.45074802,106.2159905,41,0.516129032,1
13,0.631961233,322.8944787,26,1,0
13,0.494342998,347.7864278,26,1,0
41,0.45074802,107.2155434,41,0.516129032,1
12,0.831479419,334.3356412,24,1,0
41,0.45074802,98.22561576,41,0.516129032,1
41,0.45074802,99.72293042,41,0.516129032,1
41,0.45074802,113.7161746,41,0.516129032,1
41,0.45074802,98.22561576,41,0.516129032,1
12,0.584654588,300.2189016,24,1,0
40,0,0,40,0.5,1
12,0.684934889,340.0426807,24,1,0
12,0.276385399,353.3799192,24,1,0
13,0.68510948,305.4328036,26,1,0
13,0.804673847,337.6269678,26,1,0
41,0.45074802,114.2164593,41,0.516129032,1
40,0,0,40,0.5,1
41,0.45074802,107.2155434,41,0.516129032,1
41,0.45074802,110.2151004,41,0.516129032,1
41,0.45074802,100.7213783,41,0.516129032,1
41,0.45074802,103.2182911,41,0.516129032,1
13,0.509901951,345.6703189,26,1,0
42,0.443871022,110.9758868,42,0.515625,1
41,0.45074802,104.7169566,41,0.516129032,1
41,0.279828251,74.27197118,41,0.516129032,1
41,0,21.79311603,41,0.516129032,1
40,0,0,40,0.5,1
13,0.489897949,325.9772998,26,1,0
13,0.62249498,346.0579711,26,1,0
41,0.45074802,120.2222231,41,0.516129032,1
13,0.607762289,326.4453208,26,1,0
12,0.791663629,327.1517052,25,1,0
41,0.45074802,108.7151573,41,0.516129032,1
41,0.279828251,85.19137573,41,0.516129032,1
41,0.45074802,102.7188205,41,0.516129032,1
13,0.6,343.0306072,26,1,0
41,0.125971769,45.34983683,41,0.516129032,1
41,0.45074802,119.2209755,41,0.516129032,1
41,0.279828251,85.56808998,41,0.516129032,1
13,0.5,316.0533618,26,1,0
12,0.596039561,326.9606574,25,1,0
12,0.648885685,280.6499777,25,1,0
13,0.739932429,323.4645421,26,1,0
13,0.677772086,296.7893866,26,1,0
12,0.58133479,315.7956019,25,1,0
12,0.521026049,337.5592038,25,1,0
41,0.45074802,97.22765266,41,0.516129032,1
12,0.464829519,325.2137758,25,1,0
12,0.407682457,341.0946134,25,1,0
12,0.566859453,310.4248953,25,1,0
12,0.598351645,314.7630306,24,1,0
41,0.125971769,45.8537239,41,0.516129032,1
13,0.792148976,333.032262,26,1,0
12,0.597779826,282.2245771,25,1,0
12,0.517442667,298.313045,24,1,0
12,0.314269681,345.4415351,24,1,0
13,0.670354384,332.7816767,26,1,0
41,0.45074802,104.2173597,41,0.516129032,1
40,0,0,40,0.5,1
41,0.45074802,108.7151573,41,0.516129032,1
13,0.591607978,333.1124848,26,1,0
13,0.631961233,314.9134643,26,1,0
41,0.45074802,105.7162725,41,0.516129032,1
12,0.748035284,323.9263931,25,1,0
12,0.653140718,341.8996427,25,1,0
41,0.279828251,76.53021684,41,0.516129032,1
12,0.678620893,334.1981276,25,1,0
12,0.665742665,306.0725341,25,1,0
41,0.125971769,48.12121575,41,0.516129032,1
13,0.379967104,336.4670712,26,1,0
13,0.698212002,308.0342148,26,1,0
41,0.2456701,52.11345983,41,0.516129032,1
41,0.45074802,113.7161746,41,0.516129032,1
13,0.536190265,358.1282452,26,1,0
41,0.279828251,84.06129769,41,0.516129032,1
13,0.818153409,321.5092835,26,1,0
41,0.176684696,47.24216401,41,0.516129032,1
13,0.589491306,323.9342285,26,1,0
12,0.493727975,334.0244913,25,1,0
41,0.45074802,96.72874739,41,0.516129032,1
41,0.279828251,72.39054136,41,0.516129032,1
41,0.45074802,108.2152488,41,0.516129032,1
41,0.45074802,117.7193129,41,0.516129032,1
12,0.624965373,325.5212143,25,1,0
42,0.443871022,114.9165076,42,0.515625,1
13,0.572276157,345.4236927,26,1,0
13,0.714142843,312.524574,26,1,0
42,0.443871022,95.72783992,42,0.515625,1
12,0.704654097,291.6371842,25,1,0
41,0.45074802,101.2206716,41,0.516129032,1
11,0.718634807,291.9032655,22,1,0
12,0.798197415,327.846161,25,1,0
41,0.45074802,111.7153595,41,0.516129032,1
13,0.583095189,327.9751515,26,1,0
12,0.58133479,333.316659,25,1,0
42,0.443871022,97.69303307,42,0.515625,1
41,0.45074802,100.222131,41,0.516129032,1
12,0.621129994,291.9374338,24,1,0
41,0.45074802,114.7167756,41,0.516129032,1
13,0.627992834,323.2506729,26,1,0
13,0.670354384,319.759002,26,1,0
41,0.563593716,113.8279047,41,0.516129032,1
41,0.45074802,96.72874739,41,0.516129032,1
12,0.666666667,323.1366945,24,1,0
41,0.45074802,97.72660904,41,0.516129032,1
41,0.45074802,108.2152488,41,0.516129032,1
40,0,0,40,0.5,1
12,0.678620893,333.3410748,25,1,0
13,0.734846923,329.9446734,26,1,0
13,0.830662386,342.9177015,26,1,0
13,0.647591692,301.1426562,26,1,0
12,0.600925213,324.48072,24,1,0
12,0.678141979,348.8908915,24,1,0
13,0.572276157,348.2448133,26,1,0
12,0.595458342,316.8591893,25,1,0
13,0.731009576,326.8174098,26,1,0
13,0.670354384,324.455621,26,1,0
13,0.547151716,342.7190167,26,1,0
12,0.665742665,334.329002,25,1,0
41,0.45074802,120.7228877,41,0.516129032,1
12,0.614348291,299.4505865,25,1,0
12,0.702685785,294.1830888,25,1,0
12,0.748035284,337.6857661,25,1,0
13,0.827269605,338.6788071,26,1,0
41,0.279828251,77.65954173,41,0.516129032,1
41,0.45074802,100.7213783,41,0.516129032,1
41,0.279828251,70.88570955,41,0.516129032,1
12,0.787145962,339.0576936,24,1,0
12,0.80315735,313.0973242,24,1,0
42,0.124019593,51.84018975,42,0.515625,1
13,0.787003812,290.6964213,26,1,0
12,0.738596433,311.1247951,24,1,0
41,0.45074802,97.72660904,41,0.516129032,1
41,0.279828251,75.40102464,41,0.516129032,1
41,0.478736196,109.8803862,41,0.516129032,1
12,0.629932063,339.0691674,25,1,0
13,0.556776436,305.0521175,26,1,0
13,0.653834842,303.9264714,26,1,0
41,0.45074802,114.7167756,41,0.516129032,1
41,0.45074802,110.2151004,41,0.516129032,1
41,0.125971769,54.16786066,41,0.516129032,1
12,0.464829519,335.6001694,25,1,0
12,0.276385399,259.6295958,24,1,0
40,0,0,40,0.5,1
11,0.54550697,353.8072951,22,1,0
41,0.125971769,55.17563481,41,0.516129032,1
41,0.45074802,119.2209755,41,0.516129032,1
41,0.45074802,103.2182911,41,0.516129032,1
12,0.48032268,325.6433933,24,1,0
41,0.45074802,115.217123,41,0.516129032,1
41,0.125971769,45.60178037,41,0.516129032,1
13,0.663324958,312.5391615,26,1,0
12,0.488085184,285.1793684,25,1,0
12,0.499306999,323.6604869,25,1,0
13,0.357071421,351.6759082,26,1,0
41,0.530054088,118.0915005,41,0.516129032,1
41,0.125971769,51.90036881,41,0.516129032,1
12,0.48032268,313.9024088,24,1,0
12,0.480218094,279.0930007,25,1,0
41,0.45074802,98.22561576,41,0.516129032,1
41,0.45074802,113.2159218,41,0.516129032,1
13,0.489897949,335.9099991,26,1,0
12,0.73543098,316.6414822,25,1,0
41,0.45074802,98.22561576,41,0.516129032,1
12,0.566859453,311.7431877,25,1,0
41,0.530054088,103.235302,41,0.516129032,1
13,0.659071316,346.3828725,26,1,0
12,0.521026049,352.2041764,25,1,0
42,0.443871022,118.3660858,42,0.515625,1
41,0.45074802,77.96595351,41,0.516129032,1
13,0.357071421,357.6340273,26,1,0
13,0.476969601,335.3998025,26,1,0
41,0.45074802,105.7162725,41,0.516129032,1
13,0.632455532,329.6048998,26,1,0
13,0.737817728,319.6990421,26,1,0
13,0.473682383,357.9856064,26,1,0
13,0.489897949,323.174093,26,1,0
13,0.476969601,327.2105505,26,1,0
41,0.279828251,75.40102464,41,0.516129032,1
41,0.45074802,99.72293042,41,0.516129032,1
12,0.751729308,327.5030492,25,1,0
41,0,24.56449495,41,0.516129032,1
12,0.779320679,326.9152611,25,1,0
13,0.519013487,340.8768803,26,1,0
13,0.678232998,300.1137191,26,1,0
13,0.458257569,296.1285521,26,1,0
12,0.803817071,345.554816,25,1,0
41,0.45074802,116.2179095,41,0.516129032,1
11,0.580090674,336.686491,22,1,0
41,0.45074802,117.2188158,41,0.516129032,1
41,0.45074802,97.22765266,41,0.516129032,1
12,0.577350269,338.542104,24,1,0
12,0.496903995,332.0155851,24,1,0
13,0.569539287,297.3533157,26,1,0
41,0.125971769,49.1289899,41,0.516129032,1
12,0.686622616,304.0094368,24,1,0
41,0.45074802,101.2206716,41,0.516129032,1
41,0.45074802,97.22765266,41,0.516129032,1
41,0.279828251,85.19137573,41,0.516129032,1
13,0.58683473,326.8081241,26,1,0
41,0.45074802,98.22561576,41,0.516129032,1
12,0.499306999,320.3779418,25,1,0
11,0.554940067,326.0951803,22,1,0
41,0.45074802,98.72467206,41,0.516129032,1
11,0.644379479,300.1780051,22,1,0
12,0.596039561,329.5373656,25,1,0
12,0.51028209,290.1475518,25,1,0
41,0.45074802,107.2155434,41,0.516129032,1
12,0.633768136,341.4138124,25,1,0
12,0.752189786,338.0737772,25,1,0
13,0.572276157,348.3388428,26,1,0
41,0.45074802,100.7213783,41,0.516129032,1
41,0.45074802,111.2152388,41,0.516129032,1
12,0.68269062,312.7899076,25,1,0
12,0.678141979,315.8462508,24,1,0
13,0.748331477,314.2943276,26,1,0
13,0.631961233,324.4620076,26,1,0
41,0.353369392,86.638323,41,0.516129032,1
41,0.45074802,116.2179095,41,0.516129032,1
41,0.45074802,97.72660904,41,0.516129032,1
13,0.81240384,315.2487421,26,1,0
41,0.45074802,99.72293042,41,0.516129032,1
41,0.45074802,111.2152388,41,0.516129032,1
12,0.593711272,318.2973846,25,1,0
40,0,0,40,0.5,1
12,0.7617394,334.2647392,24,1,0
41,0.45074802,107.2155434,41,0.516129032,1
12,0.686622616,346.9529489,24,1,0
13,0.536190265,347.5998993,26,1,0
41,0.45074802,118.2198388,41,0.516129032,1
41,0.553110587,106.8593949,41,0.516129032,1
13,0.707106781,339.6817251,26,1,0
41,0.45074802,98.22561576,41,0.516129032,1
41,0.45074802,98.72467206,41,0.516129032,1
41,0.125971769,23.20467789,41,0.516129032,1
41,0.45074802,101.2206716,41,0.516129032,1
12,0.682112731,335.4984223,24,1,0
41,0.45074802,98.72467206,41,0.516129032,1
42,0.533771589,103.6828802,42,0.515625,1
12,0.669890635,301.2161407,25,1,0
41,0.45074802,105.2165944,41,0.516129032,1
13,0.748331477,324.2385696,26,1,0
12,0.778876241,314.2680676,25,1,0
41,0.279828251,72.01430659,41,0.516129032,1
41,0.125971769,54.16786066,41,0.516129032,1
13,0.792148976,315.6282624,26,1,0
12,0.590563656,339.3908759,24,1,0
12,0.645139509,299.7920805,25,1,0
41,0.279828251,89.33579045,41,0.516129032,1
12,0.447903208,296.5445077,24,1,0
41,0.279828251,72.39054136,41,0.516129032,1
13,0.519013487,300.9446533,26,1,0
41,0.380316972,81.03438974,41,0.516129032,1
41,0.45074802,119.7215856,41,0.516129032,1
41,0.45074802,120.7228877,41,0.516129032,1
41,0.45074802,103.2182911,41,0.516129032,1
12,0.687184271,313.6379171,24,1,0
41,0.279828251,82.17805882,41,0.516129032,1
40,0,0,40,0.5,1
41,0.45074802,101.2206716,41,0.516129032,1
13,0.647591692,348.7912332,26,1,0
41,0.45074802,109.2151025,41,0.516129032,1
42,0.443871022,96.71033889,42,0.515625,1
12,0.75034618,323.2608881,25,1,0
13,0.741198354,332.6369633,26,1,0
12,0.798822436,332.3315072,24,1,0
12,0.482376389,306.8514939,25,1,0
12,0.5,309.2756908,24,1,0
13,0.68510948,310.2881715,26,1,0
12,0.552072414,292.6032937,24,1,0
41,0.45074802,114.2164593,41,0.516129032,1
41,0.530054088,110.6545844,41,0.516129032,1
41,0.45074802,103.2182911,41,0.516129032,1
41,0.45074802,102.7188205,41,0.516129032,1
41,0.45074802,114.7167756,41,0.516129032,1
42,0.443871022,114.4238241,42,0.515625,1
41,0.45074802,111.2152388,41,0.516129032,1
12,0.586670969,329.6978807,25,1,0
41,0.530054088,118.0915005,41,0.516129032,1
41,0.353369392,87.01157123,41,0.516129032,1
41,0.45074802,107.2155434,41,0.516129032,1
41,0.125971769,53.41203004,41,0.516129032,1
41,0.45074802,106.7157476,41,0.516129032,1
40,0,0,40,0.5,1
13,0.433012702,347.5613471,26,1,0
41,0.125971769,49.88482051,41,0.516129032,1
41,0.45074802,108.7151573,41,0.516129032,1
41,0.279828251,76.90664402,41,0.516129032,1
13,0.848159773,334.424416,26,1,0
12,0.640290793,302.9027538,25,1,0
41,0.45074802,104.2173597,41,0.516129032,1
41,0.45074802,102.7188205,41,0.516129032,1
41,0.45074802,119.2209755,41,0.516129032,1
13,0.647591692,334.4651663,26,1,0
41,0.45074802,102.2193933,41,0.516129032,1
41,0.45074802,118.7203931,41,0.516129032,1
11,0.771463356,330.3992447,22,1,0
41,0.45074802,102.7188205,41,0.516129032,1
41,0.125971769,56.4353525,41,0.516129032,1
11,0.549457109,286.1653964,22,1,0
13,0.330718914,260.0525716,26,1,0
40,0,0,40,0.5,1
13,0.589491306,314.1021241,26,1,0
13,0.4,348.292248,26,1,0
41,0.45074802,114.2164593,41,0.516129032,1
13,0.591607978,323.5866103,26,1,0
41,0.45074802,118.7203931,41,0.516129032,1
13,0.720676765,357.3271531,26,1,0
12,0.630378095,337.9419043,24,1,0
12,0.766779068,300.2737302,25,1,0
13,0.695970545,316.8689388,26,1,0
13,0.741198354,324.4457187,26,1,0
12,0.773970588,315.5748964,25,1,0
12,0.595458342,318.7816021,25,1,0
41,0.45074802,115.7175011,41,0.516129032,1
12,0.715866869,330.4905875,25,1,0
13,0.714142843,317.1004415,26,1,0
40,0,0,40,0.5,1
41,0.125971769,46.10566744,41,0.516129032,1
41,0.45074802,96.72874739,41,0.516129032,1
13,0.536190265,354.8812821,26,1,0
13,0.663324958,345.6135767,26,1,0
41,0.45074802,103.2182911,41,0.516129032,1
41,0.45074802,109.7150837,41,0.516129032,1
40,0,0,40,0.5,1
10,0.749348676,313.7520916,21,1,0
12,0.407682457,289.9282507,25,1,0
13,0.417582327,354.3970928,26,1,0
41,0.45074802,114.7167756,41,0.516129032,1
12,0.75563725,315.3828496,24,1,0
41,0.45074802,97.22765266,41,0.516129032,1
12,0.815364915,354.3188268,25,1,0
12,0.670407326,327.3682275,25,1,0
41,0.45074802,114.2164593,41,0.516129032,1
41,0.541945084,118.6535676,41,0.516129032,1
12,0.590788008,308.0430963,25,1,0
12,0.574745518,333.9870741,25,1,0
13,0.787003812,308.7864594,26,1,0
41,0.45074802,107.2155434,41,0.516129032,1
13,0.54256336,334.8968162,26,1,0
13,0.668954408,319.3626769,26,1,0
13,0.714142843,339.5608846,26,1,0
13,0.774193128,319.9107444,26,1,0
801,15.30422987,2581.71226,801,0.500831947,1
12,0.876211683,332.1217983,24,1,0
13,0.487339717,301.0263942,26,1,0
12,0.833333333,349.4949652,24,1,0
41,0.279828251,82.17805882,41,0.516129032,1
41,0.45074802,109.2151025,41,0.516129032,1
12,0.499227799,321.6784972,24,1,0
13,0.572276157,342.8813561,26,1,0
41,0.45074802,115.217123,41,0.516129032,1
12,0.766779068,308.1676883,25,1,0
42,0.347985273,80.16254087,42,0.515625,1
41,0.279828251,70.76032004,41,0.516129032,1
11,0.609185741,302.2102275,22,1,0
12,0.665742665,349.635581,25,1,0
41,0.45074802,113.7161746,41,0.516129032,1
13,0.572276157,317.5615531,26,1,0
12,0.704162535,345.8070261,25,1,0
13,0.578251675,306.782154,26,1,0
12,0.552072414,326.9649668,24,1,0
41,0.45074802,110.7151523,41,0.516129032,1
41,0.125971769,47.61732867,41,0.516129032,1
13,0.4,340.4097384,26,1,0
41,0,23.05283372,41,0.516129032,1
13,0.640312424,321.4952216,26,1,0
13,0.670820393,341.2701862,26,1,0
12,0.659996642,347.1657224,25,1,0
42,0.173992636,45.04128965,42,0.515625,1
41,0.353369392,78.06600905,41,0.516129032,1
12,0.488085184,289.8279328,25,1,0
41,0.279828251,88.5821723,41,0.516129032,1
13,0.591079521,319.7487598,26,1,0
41,0.45074802,112.7157014,41,0.516129032,1
41,0.45074802,112.2155138,41,0.516129032,1
41,0.45074802,120.7228877,41,0.516129032,1
41,0.214582818,53.04583454,41,0.516129032,1
13,0.668954408,324.8343414,26,1,0
41,0.45074802,106.7157476,41,0.516129032,1
41,0.45074802,97.22765266,41,0.516129032,1
12,0.722127512,326.6157333,25,1,0
41,0.125971769,54.67174773,41,0.516129032,1
11,0.441176471,360.3685109,22,1,0
41,0.125971769,53.66397358,41,0.516129032,1
41,0.45074802,97.22765266,41,0.516129032,1
41,0.45074802,107.2155434,41,0.516129032,1
13,0.5,309.5661389,26,1,0
12,0.699977954,321.296317,24,1,0
13,0.663324958,328.9366191,26,1,0
42,0.533771589,97.86166396,42,0.515625,1
41,0.45074802,104.7169566,41,0.516129032,1
12,0.600925213,337.3009553,24,1,0
13,0.583095189,340.9659037,26,1,0
41,0.45074802,104.2173597,41,0.516129032,1
41,0.45074802,105.2165944,41,0.516129032,1
41,0.353369392,76.94986171,41,0.516129032,1
12,0.665742665,323.851648,25,1,0
13,0.509901951,349.6984406,26,1,0
41,0.326189491,80.99388635,41,0.516129032,1
13,0.556776436,306.337967,26,1,0
12,0.678110459,324.0486823,25,1,0
12,0.595458342,321.3994686,25,1,0
41,0.279828251,74.64830652,41,0.516129032,1
12,0.763257315,360.1151136,24,1,0
41,0.45074802,116.7183479,41,0.516129032,1
41,0.279828251,82.55468342,41,0.516129032,1
41,0.125971769,50.64065112,41,0.516129032,1
41,0.45074802,98.72467206,41,0.516129032,1
12,0.75034618,342.8003798,25,1,0
41,0.45074802,117.7193129,41,0.516129032,1
41,0.45074802,98.22561576,41,0.516129032,1
13,0.663324958,336.1505978,26,1,0
12,0.550119604,340.0584977,25,1,0
13,0.739932429,340.20141,26,1,0
41,0.125971769,55.17563481,41,0.516129032,1
40,0.179505494,9.693296653,40,0.5,1
13,0.842614977,326.5538202,26,1,0
12,0.745355992,307.7368354,24,1,0
13,0.509901951,344.631031,26,1,0
41,0.541945084,119.1492257,41,0.516129032,1
41,0.45074802,104.2173597,41,0.516129032,1
41,0.45074802,98.22561576,41,0.516129032,1
12,0.665742665,336.9579406,25,1,0
13,0.458257569,346.7830004,26,1,0
12,0.640095479,307.3815377,24,1,0
13,0.556776436,349.3222152,26,1,0
41,0.125971769,53.66397358,41,0.516129032,1
12,0.684716412,309.7504458,25,1,0
12,0.674013078,330.1367686,25,1,0
41,0.45074802,108.7151573,41,0.516129032,1
12,0.618840843,345.1600536,25,1,0
41,0.45074802,103.7178043,41,0.516129032,1
41,0.45074802,119.2209755,41,0.516129032,1
13,0.640312424,349.6661256,26,1,0
12,0.744322928,294.4194673,25,1,0
41,0.45074802,106.7157476,41,0.516129032,1
13,0.659071316,308.1212576,26,1,0
41,0.45074802,121.7242965,41,0.516129032,1
41,0.353369392,74.7191568,41,0.516129032,1
41,0.45074802,105.2165944,41,0.516129032,1
41,0.279828251,76.90664402,41,0.516129032,1
12,0.549489816,324.1055634,25,1,0
41,0.45074802,119.7215856,41,0.516129032,1
41,0.125971769,47.61732867,41,0.516129032,1
41,0.45074802,97.22765266,41,0.516129032,1
42,0.443871022,118.8589919,42,0.515625,1
41,0.45074802,96.72874739,41,0.516129032,1
13,0.556776436,299.5756155,26,1,0
41,0.45074802,117.2188158,41,0.516129032,1
41,0.45074802,111.2152388,41,0.516129032,1
42,0.443871022,114.4238241,42,0.515625,1
41,0.45074802,106.2159905,41,0.516129032,1
12,0.653140718,311.2138197,25,1,0
41,0.326189491,78.00283654,41,0.516129032,1
12,0.58133479,333.3956082,25,1,0
41,0.45074802,113.7161746,41,0.516129032,1
12,0.604690805,281.6177457,25,1,0
41,0.45074802,115.7175011,41,0.516129032,1
13,0.670820393,327.1177578,26,1,0
13,0.589491306,333.6538588,26,1,0
11,0.691020007,344.6468781,22,1,0
12,0.674013078,332.227362,25,1,0
42,0.347985273,83.09866682,42,0.515625,1
11,0.75788816,316.5816515,22,1,0
41,0.45074802,112.7157014,41,0.516129032,1
13,0.670820393,334.4689812,26,1,0
13,0.572276157,308.9654511,26,1,0
12,0.590563656,334.6285484,24,1,0
41,0.45074802,117.7193129,41,0.516129032,1
13,0.668954408,336.0545938,26,1,0
12,0.678110459,332.2938325,25,1,0
41,0.45074802,101.7200101,41,0.516129032,1
40,0,0,40,0.5,1
41,0.279828251,82.55468342,41,0.516129032,1
42,0.443871022,119.3519243,42,0.515625,1
11,0.665512265,309.911346,22,1,0
41,0.125971769,51.64842528,41,0.516129032,1
41,0.279828251,81.42484549,41,0.516129032,1
13,0.737817728,354.3857635,26,1,0
41,0.45074802,102.2193933,41,0.516129032,1
12,0.61378441,355.7818952,25,1,0
41,0.45074802,107.2155434,41,0.516129032,1
13,0.589491306,336.164082,26,1,0
41,0.465232423,84.32244027,41,0.516129032,1
41,0.45074802,101.2206716,41,0.516129032,1
12,0.68269062,310.5877203,25,1,0
13,0.572276157,332.1869871,26,1,0
12,0.798197415,329.2608738,25,1,0
41,0.125971769,46.10566744,41,0.516129032,1
12,0.474414642,337.3454217,25,1,0
41,0.125971769,50.64065112,41,0.516129032,1
12,0.42514459,346.739819,25,1,0
41,0.45074802,119.2209755,41,0.516129032,1
40,0,0,40,0.5,1
13,0.497493719,271.7611256,26,1,0
13,0.770957197,315.3072301,26,1,0
41,0.279828251,75.40102464,41,0.516129032,1
12,0.54645321,311.3583579,24,1,0
12,0.744787984,347.0328573,25,1,0
12,0.584654588,323.0523156,24,1,0
41,0.279828251,82.55468342,41,0.516129032,1
12,0.636494033,320.6621266,25,1,0
41,0.45074802,110.7151523,41,0.516129032,1
41,0.353369392,78.06600905,41,0.516129032,1
42,0.173992636,47.74112319,42,0.515625,1
41,0.45074802,109.2151025,41,0.516129032,1
12,0.726483157,334.2988332,24,1,0
12,0.674013078,340.6528125,25,1,0
41,0.279828251,87.82859217,41,0.516129032,1
